@relation risk-train.arff-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R40-weka.filters.unsupervised.attribute.Remove-R2

@attribute ORDER_ID numeric
@attribute B_EMAIL {yes,no}
@attribute B_TELEFON {no,yes}
@attribute FLAG_LRIDENTISCH {no,yes}
@attribute FLAG_NEWSLETTER {no,yes}
@attribute Z_METHODE {credit_card,check,debit_note,debit_card}
@attribute Z_CARD_ART {Visa,Eurocard,debit_card,Amex}
@attribute Z_CARD_VALID numeric
@attribute Z_LAST_NAME {yes,no}
@attribute VALUE_ORDER numeric
@attribute WEEKDAY_ORDER {Saturday,Monday,Tuesday,Thursday,Wednesday,Friday,Sunday}
@attribute AMOUNT_ORDER numeric
@attribute ANUMMER_01 numeric
@attribute ANUMMER_02 numeric
@attribute ANUMMER_03 numeric
@attribute ANUMMER_04 numeric
@attribute ANUMMER_05 numeric
@attribute ANUMMER_06 numeric
@attribute ANUMMER_07 numeric
@attribute ANUMMER_08 numeric
@attribute ANUMMER_09 numeric
@attribute ANUMMER_10 numeric
@attribute CHK_LADR {no,yes}
@attribute CHK_RADR {no,yes}
@attribute CHK_KTO {no,yes}
@attribute CHK_CARD {no,yes}
@attribute CHK_COOKIE {no,yes}
@attribute CHK_IP {no,yes}
@attribute FAIL_LPLZ {no,yes}
@attribute FAIL_LORT {no,yes}
@attribute FAIL_LPLZORTMATCH {no,yes}
@attribute FAIL_RPLZ {no,yes}
@attribute FAIL_RORT {no,yes}
@attribute FAIL_RPLZORTMATCH {no,yes}
@attribute SESSION_TIME numeric
@attribute NEUKUNDE {yes,no}
@attribute AMOUNT_ORDER_PRE numeric
@attribute VALUE_ORDER_PRE numeric
@attribute MAHN_AKT numeric
@attribute MAHN_HOECHST numeric

@data
49749,yes,yes,yes,no,debit_note,?,1.2006,yes,39.5,Sunday,1,309121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,3,46.77,0,0
49751,yes,no,yes,no,check,?,2.2006,?,19.99,Monday,1,402697,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,224.86,0,0
49753,no,no,yes,no,check,?,2.2005,?,8.5,Saturday,1,408889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,59.18,0,0
49760,yes,no,no,yes,debit_note,?,6.2005,yes,51,Tuesday,1,308777,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,10,no,2,220.92,0,0
49761,no,no,yes,no,check,?,11.2007,?,5.2,Saturday,1,204921,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,6.07,1,1
49762,no,no,yes,no,debit_card,debit_card,10.2005,yes,19.99,Sunday,1,402246,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,0,0,?,?
49763,yes,no,yes,no,check,?,11.2007,?,22.95,Saturday,1,201511,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,14.53,0,2
49765,yes,no,no,no,debit_note,?,4.2007,yes,17.8,Wednesday,1,204792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,237.01,0,0
49766,yes,no,no,yes,credit_card,Eurocard,12.2007,yes,17.8,Tuesday,1,307699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49767,yes,no,no,no,credit_card,Visa,8.2007,yes,16,Friday,1,404159,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,233.76,0,0
49768,yes,no,no,no,debit_note,?,11.2007,yes,51,Wednesday,1,507610,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
49830,yes,no,no,no,debit_card,debit_card,3.2007,yes,29.99,Monday,1,407741,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,0,0,?,?
49831,yes,no,no,no,credit_card,Eurocard,3.2006,yes,83.8,Tuesday,2,402993,103397,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
49832,yes,no,no,no,credit_card,Eurocard,10.2006,yes,19.99,Wednesday,1,204341,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
49835,yes,no,no,no,credit_card,Visa,10.2005,yes,8.5,Tuesday,1,401402,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
49837,no,yes,no,no,credit_card,Eurocard,8.2005,yes,9.99,Wednesday,1,508801,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,86.97,0,0
49839,yes,no,no,no,credit_card,Visa,9.2006,yes,41,Friday,2,407934,404371,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
49840,yes,no,yes,no,check,?,12.2006,?,34.5,Wednesday,1,405874,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49842,yes,no,yes,yes,credit_card,Eurocard,4.2007,yes,41,Sunday,1,309500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,18,no,1,68.06,1,1
49843,no,yes,yes,no,credit_card,Visa,2.2006,yes,18.2,Saturday,1,408143,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,20,no,1,32.95,0,0
49844,yes,no,no,yes,credit_card,Eurocard,4.2005,yes,12.8,Saturday,1,405555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,163.44,0,1
49845,yes,no,yes,no,check,?,8.2007,?,18,Friday,1,107570,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,15,no,1,25.99,0,0
49846,yes,no,yes,yes,check,?,11.2006,?,9.8,Thursday,1,405378,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
49849,yes,no,no,no,credit_card,Eurocard,12.2005,yes,17.8,Sunday,1,203397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
49852,yes,yes,yes,no,check,?,2.2007,?,31.9,Saturday,1,409015,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,12,no,1,7.13,0,0
49853,no,yes,yes,no,check,?,5.2007,?,33.5,Wednesday,2,401223,407934,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49854,no,yes,yes,no,check,?,5.2007,?,75.3,Tuesday,2,401648,508889,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,32.31,0,0
49856,yes,no,yes,no,credit_card,Eurocard,7.2005,yes,12.8,Saturday,1,202454,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,35.85,1,2
49859,yes,yes,yes,no,credit_card,Visa,3.2007,yes,34.5,Sunday,1,506590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49860,no,no,no,no,credit_card,Eurocard,4.2005,yes,68.4,Friday,1,408289,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,9,no,2,21.28,0,0
49861,yes,no,no,yes,credit_card,Eurocard,8.2006,yes,9.8,Thursday,1,201967,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49863,yes,no,yes,no,check,?,9.2007,?,34.5,Wednesday,1,504935,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
49864,yes,yes,no,no,credit_card,Eurocard,8.2006,yes,121.5,Thursday,3,600124,201216,306821,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
49866,yes,no,no,no,credit_card,Eurocard,7.2005,yes,34.5,Monday,1,409006,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,5.93,1,1
49869,yes,no,yes,no,credit_card,Eurocard,3.2007,yes,199.45,Thursday,5,406310,106310,409782,109121,308997,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
49873,yes,no,yes,no,check,?,6.2007,?,18,Friday,1,200035,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,17.7,0,0
49874,yes,no,yes,no,check,?,8.2005,?,29.99,Saturday,1,100214,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,53.41,0,1
49876,yes,no,yes,no,check,?,12.2007,?,44,Wednesday,1,405958,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,yes,0,0,?,?
49877,no,yes,no,no,credit_card,Visa,3.2007,yes,76.49,Sunday,2,404258,504765,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
49878,yes,no,yes,no,check,?,7.2006,?,57.8,Sunday,1,109725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,2,14.72,1,1
49880,yes,no,no,no,debit_card,debit_card,11.2006,yes,54.5,Saturday,1,402677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,112.05,0,0
49881,yes,no,yes,no,check,?,2.2006,?,10.8,Monday,1,508889,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
49882,yes,no,yes,no,check,?,6.2007,?,34.5,Sunday,1,101856,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
49884,no,no,no,no,credit_card,Visa,11.2005,yes,64.49,Thursday,2,206398,502133,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49885,yes,no,yes,no,check,?,12.2005,?,45.4,Saturday,2,507046,404935,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
49886,no,no,yes,no,check,?,10.2005,?,54.5,Friday,1,201371,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,29.76,0,0
49359,no,no,yes,no,check,?,5.2007,?,17.8,Monday,1,203397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,yes,no,no,no,5,no,3,95.37,0,0
49360,yes,no,yes,no,check,?,2.2007,?,86.29,Friday,3,402246,400953,402123,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,223.09,0,0
49361,yes,no,yes,no,credit_card,Visa,11.2006,yes,17.99,Thursday,1,207046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,127.73,0,0
49362,yes,no,yes,no,check,?,5.2007,?,95.5,Wednesday,2,400072,402278,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
49369,yes,yes,yes,no,check,?,4.2006,?,68,Friday,3,504792,509500,108500,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,11.37,0,0
49370,yes,no,yes,no,credit_card,Eurocard,12.2007,yes,122.9,Wednesday,2,100124,207610,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,2,192.96,0,0
49371,yes,no,yes,no,check,?,2.2007,?,54.5,Saturday,1,401893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,no,1,10.6,1,1
49372,yes,no,yes,no,check,?,7.2005,?,29.5,Wednesday,1,407364,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49373,yes,no,no,no,credit_card,Eurocard,12.2005,yes,12.6,Sunday,1,402294,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,12.41,0,0
49374,yes,yes,no,no,debit_note,?,4.2007,yes,54.5,Wednesday,1,206774,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,62.7,0,0
49375,no,no,yes,no,check,?,12.2005,?,68.4,Saturday,1,401285,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,yes,0,0,?,?
49376,yes,yes,yes,no,check,?,12.2005,?,26,Sunday,1,204258,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
49378,yes,no,yes,no,debit_card,debit_card,3.2006,yes,23.2,Sunday,2,407223,502611,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,0,0,?,?
49379,yes,no,no,no,credit_card,Eurocard,10.2007,yes,98.9,Monday,5,209725,303950,207317,409725,307344,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,74.38,0,0
49380,no,no,yes,no,check,?,10.2005,?,43.5,Saturday,1,406774,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,1,103.77,0,0
49383,yes,no,yes,no,debit_note,?,3.2005,yes,123.6,Saturday,4,402734,200953,202089,109725,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
49384,no,no,yes,no,credit_card,Visa,4.2005,no,54.5,Thursday,1,206774,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,21.19,0,0
49385,yes,no,no,no,credit_card,Visa,5.2006,yes,173.7,Sunday,4,206504,402090,403772,102133,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
49387,yes,no,no,no,credit_card,Visa,7.2006,yes,28.49,Saturday,2,504258,105958,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,13.14,0,2
49388,no,yes,yes,no,check,?,3.2006,?,54.5,Saturday,1,407416,?,?,?,?,?,?,?,?,?,no,yes,no,no,no,no,no,no,no,no,no,no,11,no,1,48.36,0,0
49389,yes,no,yes,no,check,?,10.2006,?,41,Tuesday,1,503776,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,no,1,56.6,0,0
49390,yes,no,yes,no,credit_card,Eurocard,10.2007,yes,95.5,Wednesday,2,307359,300767,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,3,no,2,51.24,0,0
49391,yes,no,yes,no,check,?,9.2006,?,73.8,Saturday,2,405767,507046,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
49392,yes,no,yes,no,check,?,7.2005,?,5.2,Wednesday,1,502611,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,94.96,0,0
49393,yes,no,yes,no,check,?,3.2005,?,32.8,Saturday,1,208500,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
49397,no,no,yes,no,debit_card,debit_card,3.2006,yes,42.8,Monday,1,202469,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,yes,no,no,no,no,15,no,0,0,?,?
49400,yes,no,no,no,credit_card,Visa,5.2006,no,6.5,Wednesday,1,505555,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,58.95,0,0
49401,yes,no,yes,no,credit_card,Eurocard,10.2005,yes,42.8,Saturday,1,504485,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
49402,yes,no,yes,no,check,?,3.2007,?,57.8,Wednesday,1,104077,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49403,yes,no,yes,no,credit_card,Visa,5.2007,yes,69.5,Saturday,2,409053,103397,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,yes,0,0,?,?
49404,yes,no,yes,no,check,?,6.2007,?,10.8,Wednesday,1,302133,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
49406,yes,no,no,no,credit_card,Amex,12.2007,yes,43.5,Saturday,1,403203,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,1,44.26,1,1
49409,yes,no,no,no,credit_card,Visa,12.2007,yes,83.57,Sunday,5,102090,203639,206590,104341,307699,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,7.93,0,0
49411,yes,no,yes,no,check,?,6.2005,?,40.94,Saturday,2,204645,205685,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,4,145.36,0,0
49414,no,no,yes,no,check,?,4.2006,?,91.9,Thursday,2,402224,401796,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,2,100.78,0,0
49417,yes,no,no,no,credit_card,Eurocard,5.2007,yes,12.6,Monday,1,407162,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
49418,no,no,yes,no,credit_card,Visa,8.2005,yes,52,Friday,1,409725,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49419,yes,no,yes,no,check,?,5.2005,?,29.5,Monday,1,104792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,131.88,0,0
49420,yes,no,no,no,debit_note,?,10.2006,yes,72.3,Tuesday,2,401893,203397,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,10,yes,0,0,?,?
49421,yes,no,yes,yes,check,?,2.2006,?,29.5,Thursday,1,104792,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
49422,yes,no,no,no,debit_card,debit_card,7.2006,yes,54.5,Saturday,1,203367,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,123.9,0,0
49424,no,no,no,no,credit_card,Eurocard,4.2006,no,31.9,Friday,1,200925,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
49425,yes,yes,no,no,credit_card,Amex,5.2006,yes,58.99,Sunday,2,407022,303397,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49426,yes,no,yes,no,check,?,6.2007,?,74.6,Saturday,2,407162,609006,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49427,yes,no,yes,no,check,?,3.2005,?,74,Tuesday,2,201856,506520,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,68.57,1,1
49428,no,no,yes,no,check,?,10.2005,?,17.99,Sunday,1,204645,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,14,no,1,62.71,0,3
49430,yes,yes,no,no,credit_card,Eurocard,6.2007,yes,19.99,Thursday,1,107255,?,?,?,?,?,?,?,?,?,no,no,no,no,yes,no,no,no,no,no,no,no,4,no,1,26.58,0,1
49431,yes,no,yes,no,check,?,5.2006,?,64.5,Sunday,1,200293,?,?,?,?,?,?,?,?,?,no,no,no,yes,no,no,no,no,no,no,no,no,3,no,2,41.32,0,0
49432,yes,no,no,no,debit_note,?,8.2007,yes,9.99,Friday,1,606310,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,2,164.18,0,1
49435,yes,no,yes,no,check,?,11.2006,?,46.5,Sunday,1,206520,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,1,6.78,0,2
49437,yes,no,yes,no,credit_card,Eurocard,12.2007,yes,52,Friday,1,407610,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,no,1,12.1,0,0
49440,no,yes,yes,no,check,?,12.2007,?,34.5,Sunday,1,504935,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,23.15,0,0
49441,yes,no,yes,no,check,?,10.2007,?,69.2,Friday,2,400293,100767,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49442,yes,yes,yes,no,check,?,10.2005,?,42.8,Sunday,1,404269,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,13,no,1,41.12,0,1
49443,yes,no,yes,no,check,?,5.2007,?,16,Monday,1,607699,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,6,no,1,45.95,0,0
49446,yes,yes,yes,yes,debit_card,debit_card,12.2005,yes,18.2,Sunday,1,408143,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,0,0,?,?
49449,no,no,yes,no,check,?,10.2007,?,18.2,Wednesday,1,406859,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,1,23.99,0,0
49450,yes,yes,yes,no,check,?,3.2007,?,19.99,Wednesday,1,402697,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,22.19,0,0
49451,yes,no,yes,no,check,?,2.2006,?,19.99,Sunday,1,407046,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,yes,no,no,9,yes,0,0,?,?
49452,yes,no,no,no,credit_card,Eurocard,11.2007,yes,6.5,Saturday,1,202681,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,no,1,36.58,3,3
49453,yes,no,no,no,debit_note,?,3.2006,yes,19.99,Saturday,1,302677,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49456,yes,no,yes,no,check,?,1.2006,?,42.7,Thursday,2,406310,409015,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,4,62.48,0,0
49457,yes,no,yes,no,credit_card,Visa,1.2007,yes,103,Tuesday,2,407610,503950,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,yes,0,0,?,?
49458,yes,no,no,no,credit_card,Visa,1.2006,yes,61,Saturday,2,107300,405338,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,no,2,27.82,0,0
49459,yes,no,yes,no,credit_card,Eurocard,8.2005,yes,22.95,Thursday,1,101893,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,10,yes,0,0,?,?
49460,yes,no,no,no,debit_note,?,3.2007,yes,47.8,Thursday,2,405485,200476,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,yes,0,0,?,?
49461,yes,no,yes,no,check,?,6.2006,?,14.5,Friday,1,402062,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,yes,0,0,?,?
49463,yes,no,yes,no,credit_card,Visa,5.2006,yes,67.6,Thursday,2,309006,600578,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,1,106.77,0,2
49467,no,yes,yes,no,check,?,11.2005,?,77.79,Monday,2,408507,108801,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,no,2,127.34,0,0
49470,yes,no,yes,no,credit_card,Visa,7.2006,yes,19.99,Wednesday,1,201402,?,?,?,?,?,?,?,?,?,yes,no,no,no,no,no,no,no,no,no,no,no,6,no,1,45.6,0,0
49471,yes,no,no,no,debit_note,?,2.2006,yes,9.99,Sunday,1,506284,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
49472,yes,no,no,no,credit_card,Eurocard,2.2007,yes,51,Wednesday,1,103397,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,11,yes,0,0,?,?
49475,yes,yes,yes,no,check,?,5.2007,?,14.5,Thursday,1,509102,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,8,yes,0,0,?,?
49476,yes,yes,no,no,debit_card,debit_card,6.2006,yes,10.8,Saturday,1,402440,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,yes,no,10,no,1,19.32,0,1
49478,no,no,yes,no,check,?,1.2007,?,8.5,Tuesday,1,508997,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,5,no,1,52.03,0,0
49479,yes,no,yes,no,check,?,8.2005,?,46.79,Tuesday,3,201796,400767,202845,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,9,yes,0,0,?,?
49480,no,no,yes,no,check,?,4.2007,?,12.6,Wednesday,1,408609,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,no,1,62.9,0,2
49481,yes,no,no,yes,debit_note,?,2.2007,no,5.2,Sunday,1,600767,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,3,no,3,142.56,0,0
49484,yes,no,no,no,debit_note,?,7.2005,yes,14.5,Saturday,1,209670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,2,yes,0,0,?,?
49486,yes,no,no,no,credit_card,Eurocard,9.2006,yes,17.99,Saturday,1,206590,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,no,2,291.4,0,0
49487,yes,no,yes,no,debit_note,?,7.2005,yes,9.8,Saturday,1,502496,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,6,yes,0,0,?,?
49489,yes,no,yes,no,check,?,9.2007,?,54.6,Saturday,3,208499,404077,401223,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,7,no,1,77.74,0,0
49492,yes,yes,yes,no,check,?,9.2006,?,23.5,Wednesday,1,409121,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,18,yes,0,0,?,?
49495,yes,no,yes,no,check,?,10.2007,?,51,Monday,1,400738,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,no,2,13.4,0,0
49496,yes,no,yes,no,check,?,11.2007,?,27.99,Saturday,3,202845,102697,202062,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,4,no,1,13.47,0,0
49498,no,no,yes,no,check,?,4.2005,?,27.3,Friday,2,509102,508777,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,yes,12,yes,0,0,?,?
49499,yes,no,yes,no,check,?,7.2005,?,29.99,Friday,1,305685,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,1,no,1,32.04,0,0
49500,no,no,yes,no,check,?,11.2006,?,14.5,Monday,1,609670,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,12,yes,0,0,?,?
49501,yes,no,yes,no,check,?,11.2007,?,51,Monday,1,202399,?,?,?,?,?,?,?,?,?,no,no,no,no,no,no,no,no,no,no,no,no,13,yes,0,0,?,?
